#ID	start_group[0-10]	arrival_time_s_after_start
P2562	3	1477.0
M2111	2	1478.0
P2973	2	1478.0
M5491	3	1478.0
P1535	3	1478.0
M2020	2	1479.0
P2833	2	1479.0
M3988	2	1479.0
P1651	2	1479.0
M4796	3	1479.0
M6396	2	1480.0
M2129	2	1480.0
F3018	2	1480.0
M2370	2	1481.0
M5219	3	1481.0
M3578	3	1482.0
M3989	2	1482.0
V1105	1	1482.0
M3221	2	1483.0
M2387	2	1483.0
P1971	3	1483.0
M2027	2	1484.0
M2314	2	1484.0
M11385	2	1485.0
P2999	2	1485.0
M3393	2	1486.0
M10449	2	1486.0
M1008	1	1486.0
M2358	2	1487.0
M3732	2	1487.0
M2155	2	1487.0
M2242	2	1488.0
M3613	2	1488.0
M2332	2	1488.0
M2073	2	1489.0
M13158	3	1489.0
P2637	3	1489.0
M2123	2	1489.0
M3359	2	1489.0
M2315	2	1490.0
M2174	2	1491.0
M2308	2	1491.0
P2206	2	1491.0
M2343	2	1492.0
M3179	3	1493.0
M2029	2	1494.0
M4170	2	1495.0
M4183	2	1495.0
P1066	2	1496.0
M2206	2	1496.0
M10533	3	1496.0
F4074	3	1496.0
M2209	2	1496.0
M3244	3	1497.0
P1139	2	1497.0
M2064	2	1498.0
M4783	3	1498.0
P2991	2	1499.0
M2002	2	1500.0
M13077	2	1501.0
M3995	2	1501.0
P1495	2	1501.0
M2024	2	1501.0
M12003	2	1502.0
F2013	2	1502.0
M4163	3	1502.0
M2116	2	1503.0
M3346	2	1503.0
M3398	2	1503.0
M2212	2	1504.0
M2088	2	1504.0
M12808	3	1505.0
M2383	2	1505.0
P1420	2	1506.0
M4781	3	1506.0
M2235	2	1507.0
M2014	2	1507.0
M2140	2	1508.0
V1187	3	1508.0
M3994	2	1508.0
M2062	2	1509.0
M3608	2	1510.0
M2176	2	1510.0
M1003	1	1511.0
P1029	2	1511.0
M3234	3	1511.0
P1667	4	1512.0
M2360	1	1512.0
P1609	3	1512.0
M2153	2	1513.0
P2327	1	1513.0
P1530	1	1513.0
M2097	2	1513.0
M2085	2	1514.0
M2063	2	1514.0
M10170	3	1515.0
M4683	3	1515.0
M4693	2	1516.0
M6374	3	1517.0
M3657	3	1517.0
M10047	3	1517.0
P2390	2	1517.0
M3044	3	1518.0
V838	2	1518.0
M3854	2	1519.0
M3686	3	1519.0
P2343	2	1520.0
M3532	3	1521.0
M10509	2	1521.0
M4780	4	1522.0
M3964	3	1524.0
M5215	3	1524.0
M3507	3	1524.0
M3659	2	1524.0
M1109	1	1524.0
M4881	2	1525.0
M3461	3	1525.0
M3510	3	1525.0
P2589	2	1526.0
M2239	2	1526.0
M3036	3	1526.0
M3261	3	1526.0
M3758	3	1527.0
F4054	2	1527.0
M3559	3	1527.0
M2257	2	1527.0
M2052	2	1527.0
M3891	3	1527.0
M1012	1	1527.0
M3697	2	1528.0
M4889	3	1528.0
M3651	2	1528.0
M3207	3	1528.0
M10035	3	1528.0
M3308	3	1529.0
P1114	2	1529.0
P2212	3	1529.0
P1802	2	1530.0
P1772	3	1531.0
V1080	3	1531.0
F11646	3	1533.0
M2215	2	1533.0
P1624	3	1536.0
M3920	3	1537.0
M3748	3	1539.0
P2922	2	1539.0
M3902	3	1541.0
M12820	2	1541.0
M3604	3	1542.0
M3551	3	1542.0
M3594	3	1542.0
P2545	2	1542.0
M3623	3	1543.0
M3037	3	1544.0
M3163	3	1544.0
M3391	2	1544.0
F11196	2	1545.0
M2148	2	1545.0
F4001	2	1545.0
M2095	2	1545.0
M4774	2	1545.0
M3245	2	1545.0
M3052	3	1546.0
M11396	3	1546.0
M3600	3	1547.0
M2195	2	1547.0
P1178	2	1547.0
M3970	3	1548.0
P2837	2	1548.0
M3671	3	1548.0
M3770	2	1549.0
M2093	2	1549.0
M10962	3	1550.0
M3842	2	1550.0
M4782	3	1550.0
M3500	3	1551.0
P2737	2	1552.0
M3252	2	1552.0
M4065	2	1552.0
M3364	2	1553.0
M2395	2	1553.0
P1896	2	1553.0
M12013	2	1554.0
M3073	3	1554.0
P1028	2	1555.0
M3713	3	1555.0
P1826	3	1555.0
M13112	3	1556.0
M5270	2	1558.0
F3033	3	1559.0
M2033	2	1560.0
M11298	3	1561.0
M3501	3	1561.0
M3294	3	1562.0
M2182	2	1562.0
P2345	3	1562.0
M2312	2	1562.0
M3984	2	1563.0
M3589	3	1563.0
M2297	2	1564.0
M2017	2	1564.0
V969	3	1564.0
P1284	2	1565.0
P1482	2	1565.0
M2059	2	1566.0
M3968	3	1566.0
M3918	3	1567.0
P2308	2	1567.0
F3014	3	1568.0
M3876	2	1569.0
M5412	1	1569.0
P2875	1	1569.0
M3492	3	1569.0
M3652	3	1569.0
M2386	2	1570.0
M2238	2	1570.0
P2209	3	1570.0
M10191	2	1571.0
P1286	3	1571.0
M12933	2	1571.0
M3839	3	1572.0
M10390	3	1572.0
M13218	2	1572.0
M3123	3	1572.0
P1948	2	1572.0
M1242	1	1573.0
M3345	3	1573.0
V1004	3	1573.0
M4182	3	1574.0
P2861	3	1574.0
M3511	3	1574.0
M3935	3	1574.0
M13144	2	1575.0
M3469	3	1575.0
P1967	3	1575.0
M3766	2	1575.0
F10636	3	1576.0
M2397	2	1576.0
M3196	3	1576.0
M3706	2	1576.0
M10526	3	1577.0
M3067	3	1577.0
F12472	3	1577.0
M3386	3	1577.0
P1340	2	1578.0
M3068	3	1578.0
M3966	3	1578.0
M6622	2	1579.0
M4166	3	1580.0
M4049	2	1581.0
P2898	3	1581.0
P2927	3	1582.0
P2416	3	1582.0
M2290	2	1584.0
M3602	3	1585.0
P2257	3	1586.0
M2106	2	1587.0
P2335	2	1587.0
M3636	2	1590.0
M3597	3	1590.0
M3074	3	1590.0
M3735	3	1590.0
M3632	3	1591.0
P1344	3	1591.0
M3237	3	1591.0
M2259	2	1592.0
M3301	3	1593.0
M3171	3	1593.0
M3135	3	1593.0
M3522	3	1595.0
M3292	3	1595.0
M3690	2	1595.0
M2382	2	1596.0
M2196	2	1596.0
P2828	3	1596.0
M2032	2	1596.0
M3361	2	1596.0
M2021	2	1597.0
M4463	4	1597.0
M3772	3	1599.0
M3354	3	1599.0
M3076	3	1599.0
M1009	1	1603.0
M3541	3	1603.0
M2006	2	1604.0
F3021	3	1604.0
M3752	3	1604.0
M2003	2	1604.0
F3009	3	1605.0
P1408	3	1606.0
F2005	2	1607.0
M3703	3	1607.0
F3037	3	1607.0
M2240	2	1608.0
M3108	3	1608.0
M6804	5	1610.0
M4022	2	1610.0
M11033	2	1611.0
M12206	2	1613.0
M3106	3	1614.0
M3693	3	1614.0
M2244	2	1615.0
M3698	3	1616.0
M3529	3	1616.0
M3917	3	1617.0
M3852	3	1619.0
M3923	3	1620.0
F3029	2	1620.0
P1416	3	1620.0
F2012	2	1620.0
M3137	3	1621.0
M3684	2	1621.0
M3914	3	1621.0
M2201	2	1622.0
M3576	3	1622.0
M1214	3	1623.0
M2237	2	1623.0
M3885	3	1624.0
M3946	3	1625.0
V1029	3	1625.0
V30107	3	1626.0
M3253	3	1627.0
M3129	3	1628.0
M5289	3	1628.0
M3468	3	1629.0
M3768	3	1629.0
P1189	3	1630.0
M2007	2	1631.0
M3312	3	1631.0
M2005	2	1631.0
M2000	2	1631.0
F3038	3	1632.0
P2706	3	1632.0
P1319	3	1632.0
M3985	2	1632.0
P2986	3	1633.0
P1887	3	1633.0
M3668	3	1634.0
P2561	3	1634.0
M13168	3	1635.0
M10038	3	1635.0
M2001	2	1635.0
M3689	3	1636.0
M2319	2	1636.0
M3344	3	1636.0
M3868	2	1636.0
P2625	3	1636.0
M3928	3	1637.0
M2101	2	1637.0
M3699	3	1637.0
M11312	3	1637.0
M3403	3	1638.0
M3612	2	1638.0
M3864	2	1638.0
M3912	3	1639.0
M3401	3	1639.0
M3285	3	1639.0
P1816	3	1640.0
M2055	2	1640.0
M11254	2	1641.0
M11648	3	1641.0
M2010	2	1643.0
M3490	3	1644.0
M3544	3	1645.0
P1130	3	1645.0
P2124	3	1645.0
P1721	3	1646.0
P2476	3	1646.0
M3983	3	1646.0
M3563	3	1647.0
M3527	3	1647.0
M3040	3	1648.0
M3528	3	1649.0
P1023	2	1650.0
M4098	3	1650.0
P2914	3	1650.0
M2079	2	1650.0
M3599	3	1651.0
M3094	3	1651.0
M4221	4	1651.0
M3093	3	1651.0
M3264	3	1652.0
P2480	3	1652.0
P2505	3	1653.0
M3575	3	1653.0
M3502	3	1653.0
F8036	3	1653.0
P1858	3	1654.0
M3447	3	1654.0
M3940	3	1655.0
P2252	3	1655.0
M1069	1	1655.0
M12856	3	1656.0
M3996	2	1656.0
M3844	3	1656.0
M2245	2	1656.0
M3181	3	1657.0
M3145	3	1657.0
M3113	3	1657.0
M3877	3	1658.0
M4737	2	1658.0
M3466	3	1659.0
M3620	3	1659.0
P1243	3	1659.0
M2185	2	1659.0
P1251	3	1660.0
M3832	3	1661.0
M3625	2	1661.0
M2179	2	1662.0
P1620	2	1663.0
M2115	2	1663.0
M3859	3	1664.0
M3310	3	1664.0
M2030	2	1665.0
M3186	3	1665.0
M3595	3	1665.0
M3957	3	1665.0
M2034	2	1666.0
M10095	2	1666.0
M3974	3	1667.0
M2008	2	1667.0
M10768	3	1667.0
P1370	3	1668.0
M2270	2	1668.0
M1070	1	1669.0
M10458	3	1669.0
P1923	3	1669.0
M3650	3	1670.0
M10422	2	1670.0
M2061	2	1671.0
M3130	3	1671.0
M3972	3	1672.0
M3773	3	1672.0
P2733	2	1672.0
P2508	3	1672.0
M3495	3	1673.0
M3617	3	1673.0
M3049	3	1674.0
M2190	2	1674.0
M3098	3	1675.0
P1617	2	1675.0
F2003	2	1675.0
M3487	3	1676.0
M3751	3	1676.0
P1083	3	1677.0
M2120	2	1677.0
P1720	3	1677.0
M10145	3	1678.0
P2091	3	1678.0
M3371	2	1678.0
M3378	3	1678.0
M3241	3	1678.0
M4006	3	1679.0
M4727	3	1680.0
M2283	2	1680.0
M2050	2	1680.0
M3483	3	1680.0
M3916	3	1680.0
M11989	3	1681.0
M3642	3	1681.0
M3503	3	1681.0
M12417	3	1681.0
M3621	3	1681.0
M3931	3	1682.0
M3573	3	1682.0
P1351	3	1682.0
M3924	3	1683.0
M3256	3	1683.0
M2082	2	1683.0
M4099	2	1684.0
M12985	3	1684.0
M3675	3	1684.0
M4114	4	1685.0
M3460	3	1685.0
F3006	3	1685.0
P1600	3	1686.0
F3007	3	1687.0
M3676	3	1687.0
M3658	3	1687.0
M2304	2	1689.0
M3644	3	1689.0
F11172	3	1690.0
M3215	3	1690.0
M4110	3	1690.0
M3977	3	1690.0
M3025	3	1692.0
M3860	3	1692.0
P1894	3	1692.0
P1041	3	1693.0
M3728	3	1693.0
P2235	3	1693.0
M10061	3	1694.0
M12006	3	1694.0
M5361	3	1694.0
M3818	3	1695.0
P1112	3	1695.0
M3216	3	1695.0
M12563	3	1696.0
M3648	3	1696.0
M3884	2	1697.0
M11386	3	1698.0
M4858	4	1698.0
P2394	3	1698.0
M3547	3	1699.0
M3088	3	1699.0
M4214	2	1700.0
M3980	3	1700.0
M3779	3	1701.0
M3456	3	1701.0
M3630	3	1701.0
M2028	2	1704.0
M3903	3	1704.0
M3197	3	1705.0
M2281	2	1705.0
M12832	3	1706.0
M3147	3	1706.0
P2023	2	1706.0
M12844	3	1706.0
V1208	3	1708.0
V1135	4	1709.0
M3688	3	1709.0
P2639	2	1709.0
M4129	3	1710.0
V491	3	1710.0
M12955	3	1711.0
P1570	3	1711.0
M3369	3	1711.0
P2653	2	1711.0
M4735	3	1711.0
M3194	3	1713.0
M2051	2	1713.0
M3082	3	1714.0
M3950	3	1714.0
M3848	3	1715.0
M3588	3	1715.0
M3151	3	1715.0
M2104	2	1716.0
M3858	3	1716.0
P1037	3	1716.0
M3708	3	1717.0
M3960	3	1717.0
M3843	3	1717.0
P1018	3	1718.0
M4158	4	1718.0
M4128	2	1719.0
M3709	1	1719.0
M3582	3	1719.0
M3372	2	1720.0
P1038	3	1720.0
M3849	3	1720.0
P2657	3	1721.0
M2299	2	1721.0
M3385	3	1722.0
F3017	3	1722.0
M3027	3	1722.0
M3400	3	1722.0
P1612	3	1722.0
M3353	3	1723.0
P1042	2	1723.0
M3892	3	1723.0
M3057	3	1723.0
M3473	3	1724.0
M3045	3	1724.0
M3298	3	1724.0
M3402	3	1725.0
P2378	3	1725.0
M3051	3	1725.0
M13366	3	1725.0
M3046	3	1725.0
M3165	3	1726.0
P1814	2	1727.0
M3945	3	1727.0
M3956	3	1728.0
M3055	3	1728.0
M3481	3	1728.0
M3938	3	1730.0
M3338	3	1730.0
F3039	3	1730.0
M3477	3	1730.0
P1081	3	1730.0
M12464	2	1730.0
M3282	3	1731.0
M3396	3	1731.0
M3496	3	1732.0
P1522	3	1732.0
M3965	3	1732.0
M3593	3	1732.0
M3566	3	1733.0
M3705	3	1733.0
M3539	3	1733.0
M2181	2	1733.0
M4767	3	1734.0
M3488	3	1734.0
M3218	3	1734.0
M3831	3	1734.0
P2273	2	1735.0
M2165	2	1735.0
P1678	3	1735.0
M3287	3	1735.0
M2394	2	1736.0
M2053	2	1736.0
M3691	2	1736.0
M3284	3	1736.0
M2192	2	1737.0
M3229	3	1737.0
M3172	3	1737.0
M4680	3	1737.0
M3192	3	1737.0
M3158	3	1737.0
M3030	3	1738.0
M3347	3	1738.0
M3471	3	1738.0
M3850	3	1739.0
M3208	3	1739.0
M3024	3	1739.0
M12455	3	1739.0
M4014	2	1739.0
M3785	3	1740.0
M3173	3	1740.0
M3747	3	1740.0
P1703	3	1740.0
M3050	3	1740.0
M12487	3	1741.0
M3817	3	1741.0
M3026	2	1741.0
M4169	3	1742.0
M3509	3	1742.0
P1913	3	1742.0
M3649	3	1742.0
P1905	3	1743.0
P2834	2	1743.0
M4435	3	1745.0
P2037	3	1745.0
P3050	2	1745.0
F4053	3	1745.0
V1205	3	1745.0
M3472	3	1746.0
M3455	3	1746.0
P1390	3	1746.0
M3874	3	1747.0
M7969	3	1747.0
M4131	4	1748.0
M4688	4	1748.0
F2014	2	1749.0
M3913	3	1749.0
M3155	3	1749.0
M3178	3	1749.0
M3039	3	1750.0
M3568	3	1750.0
M3525	3	1750.0
M3948	3	1750.0
M3174	3	1751.0
P1737	2	1752.0
M3654	3	1752.0
M3227	3	1753.0
M4121	3	1753.0
M3134	3	1754.0
M5140	3	1754.0
M3232	3	1754.0
P1523	3	1754.0
M3553	3	1755.0
M3033	3	1755.0
P2057	3	1755.0
P2585	3	1756.0
P1215	4	1756.0
M9073	3	1756.0
P1078	3	1757.0
M3685	3	1757.0
M3199	3	1758.0
F3005	3	1758.0
M4028	3	1759.0
M3829	3	1759.0
M2255	2	1759.0
M3349	3	1759.0
M2015	2	1760.0
P1867	2	1760.0
P2603	3	1760.0
M4598	4	1762.0
F4063	4	1762.0
M3499	3	1763.0
P2680	3	1763.0
P1792	3	1764.0
M5300	4	1764.0
M3653	3	1765.0
M3666	3	1765.0
F4030	3	1765.0
M3482	3	1765.0
M3932	3	1765.0
M3042	3	1766.0
M5294	3	1767.0
F3011	3	1767.0
M3162	3	1768.0
M3603	3	1768.0
M4199	3	1768.0
F2011	2	1768.0
M3663	3	1769.0
M2019	2	1769.0
M4714	3	1769.0
F10683	3	1770.0
M4674	3	1771.0
M4189	3	1772.0
M3225	3	1772.0
M2025	2	1772.0
M3080	3	1773.0
M3838	3	1773.0
M3479	3	1773.0
M3963	3	1773.0
M3211	3	1774.0
V1147	3	1775.0
P1532	3	1775.0
P1225	3	1776.0
M4430	4	1776.0
P1999	2	1777.0
M3075	3	1778.0
M4760	3	1778.0
M12477	4	1778.0
M3704	2	1778.0
M11343	3	1779.0
M3550	3	1779.0
M4020	3	1780.0
M2276	2	1781.0
M3618	3	1781.0
M3542	3	1782.0
M2260	2	1782.0
M2004	2	1782.0
P2971	3	1782.0
F4056	3	1782.0
M3936	3	1783.0
F11707	3	1783.0
M3536	3	1783.0
M3634	3	1783.0
F5016	4	1784.0
P1962	3	1784.0
F10867	3	1784.0
M3530	3	1785.0
M3007	3	1786.0
P1316	3	1786.0
M2016	2	1786.0
M3428	3	1786.0
P2673	3	1786.0
M3888	2	1786.0
M3161	3	1787.0
M3905	3	1787.0
M3331	3	1787.0
M4477	3	1787.0
P1587	3	1788.0
M3099	3	1788.0
M13398	3	1788.0
M3834	3	1788.0
M3776	3	1788.0
M3746	3	1788.0
M3153	3	1788.0
P2076	4	1789.0
P2134	3	1789.0
P1184	3	1790.0
M3336	3	1790.0
M4184	3	1790.0
P2479	3	1790.0
M3921	3	1790.0
M13051	3	1791.0
M4790	3	1791.0
M3893	3	1791.0
P1920	4	1792.0
M2167	2	1792.0
M3555	3	1794.0
M3462	3	1794.0
M5275	3	1795.0
M3133	3	1795.0
M3063	3	1796.0
M3470	3	1796.0
M6384	4	1797.0
M2346	2	1797.0
M5298	4	1797.0
M3926	3	1797.0
M4013	2	1798.0
F4028	3	1799.0
M4284	4	1799.0
M5251	4	1799.0
M3480	3	1800.0
M3998	2	1800.0
M4390	4	1800.0
M3092	3	1800.0
P2755	2	1801.0
M2087	2	1802.0
M4749	3	1802.0
P2016	2	1802.0
M5247	4	1802.0
V1191	3	1802.0
M11291	3	1803.0
M3915	3	1803.0
M3596	3	1804.0
M3484	3	1805.0
M5063	3	1806.0
M3961	3	1806.0
M3583	3	1807.0
M3521	3	1807.0
M3558	3	1807.0
F3032	3	1808.0
M3102	3	1808.0
V1094	4	1808.0
M12869	3	1808.0
M10105	3	1808.0
M4769	3	1809.0
M4732	3	1809.0
M2023	2	1810.0
M5266	3	1810.0
P1204	3	1810.0
M3111	3	1810.0
P1724	3	1811.0
M4233	4	1811.0
V788	3	1811.0
M13325	3	1812.0
M4745	4	1812.0
M3836	3	1812.0
M4299	4	1813.0
M3242	3	1814.0
M3139	3	1814.0
M3087	3	1814.0
P2650	4	1815.0
M10161	3	1816.0
M4671	4	1816.0
M3942	3	1816.0
M4785	3	1817.0
M4924	3	1819.0
P1144	3	1819.0
P2085	4	1820.0
M4883	4	1821.0
M3951	3	1821.0
M3570	3	1821.0
P1320	3	1821.0
M4389	4	1821.0
P2506	3	1821.0
F11411	4	1822.0
P1162	2	1822.0
M3325	3	1822.0
M3453	3	1823.0
M3195	3	1823.0
M3605	3	1824.0
P2667	3	1824.0
M3124	3	1825.0
M3959	3	1825.0
M12952	3	1825.0
M3214	3	1826.0
P1342	3	1826.0
M4197	3	1826.0
M3454	3	1826.0
F3004	3	1827.0
M3180	3	1827.0
M4227	4	1828.0
M2078	2	1828.0
M3069	3	1828.0
M4280	4	1828.0
F12434	3	1828.0
M4623	4	1829.0
P2326	2	1829.0
M3700	3	1830.0
P2608	3	1830.0
P2854	3	1831.0
M3309	3	1831.0
P1588	2	1833.0
M5236	2	1834.0
M3590	3	1834.0
P2580	3	1834.0
M3086	3	1835.0
M3156	3	1835.0
V1014	3	1835.0
P1529	4	1836.0
M3976	3	1836.0
M3100	3	1836.0
M4084	3	1837.0
M11615	3	1837.0
M3827	3	1837.0
P2574	3	1837.0
M4079	4	1837.0
M3467	3	1837.0
M11464	3	1838.0
M4139	3	1838.0
M3777	2	1838.0
M3546	3	1838.0
M3375	2	1839.0
M3943	3	1839.0
M3641	3	1839.0
M4696	4	1840.0
M3662	3	1840.0
M3645	3	1841.0
P2996	4	1842.0
M4173	4	1842.0
M4960	4	1843.0
M3177	3	1844.0
M4411	4	1844.0
M3304	3	1844.0
M3537	3	1844.0
M3504	3	1844.0
M3169	3	1844.0
P2598	3	1845.0
F2007	2	1845.0
M5175	3	1845.0
M4289	4	1845.0
F4066	3	1846.0
M4288	4	1846.0
F3031	3	1846.0
M4656	4	1846.0
M5565	3	1846.0
M3079	3	1846.0
M3486	3	1847.0
M7605	3	1848.0
M3148	3	1848.0
P2393	4	1848.0
M3059	3	1849.0
V1021	3	1849.0
M3545	3	1849.0
M3132	3	1849.0
P1712	3	1849.0
M4751	4	1849.0
M3640	3	1850.0
M12497	4	1851.0
M4119	4	1851.0
M4012	4	1851.0
M3548	3	1851.0
M3508	3	1852.0
M3526	3	1852.0
P2272	4	1852.0
M4450	4	1853.0
M4722	4	1853.0
P2168	4	1854.0
P3045	3	1854.0
F3010	3	1854.0
M3660	3	1855.0
M3429	3	1855.0
M2031	2	1855.0
M4709	4	1855.0
M12025	3	1856.0
P1380	3	1856.0
M3506	3	1857.0
M4742	4	1857.0
M3319	3	1857.0
M4243	4	1857.0
M3678	3	1859.0
M11650	3	1859.0
M3741	3	1859.0
M3680	3	1859.0
M3828	3	1860.0
F3028	3	1860.0
M3376	3	1860.0
M3896	3	1860.0
P1244	3	1860.0
P2670	2	1861.0
M4865	3	1861.0
M3064	3	1861.0
P1409	3	1861.0
M13233	3	1862.0
P1166	4	1862.0
M4357	4	1862.0
M4207	4	1863.0
M3436	3	1863.0
M3505	3	1864.0
M4318	4	1864.0
F11532	4	1864.0
M4757	4	1865.0
M5171	3	1865.0
P2418	4	1865.0
M3565	3	1866.0
M3561	3	1866.0
M3633	3	1866.0
P1134	4	1866.0
M4497	4	1867.0
M2105	2	1867.0
P2894	2	1868.0
M3731	3	1868.0
M3820	3	1868.0
M3176	3	1868.0
M4511	4	1868.0
P1549	3	1868.0
M4480	4	1869.0
M3585	3	1870.0
F2000	2	1870.0
F3012	3	1871.0
M3433	3	1871.0
M3090	3	1871.0
M4763	4	1871.0
P1636	3	1872.0
M3271	3	1872.0
M4109	3	1873.0
M13355	4	1873.0
M3587	3	1874.0
M3149	3	1874.0
M3922	3	1874.0
M4123	4	1875.0
M3862	3	1875.0
M4931	4	1876.0
M3240	3	1876.0
P1270	3	1876.0
F4038	3	1876.0
M3889	3	1877.0
M4791	3	1877.0
M10062	3	1877.0
M3514	3	1877.0
M3392	3	1877.0
P1736	4	1877.0
M3840	3	1878.0
P1082	3	1878.0
M2069	2	1878.0
P2437	3	1878.0
P2184	3	1878.0
M3434	3	1879.0
M2040	2	1879.0
M13021	3	1879.0
M4030	4	1879.0
M10807	4	1879.0
M11271	3	1879.0
M4164	3	1879.0
M3925	3	1879.0
M3574	3	1880.0
M11339	3	1880.0
P2776	3	1880.0
M12925	3	1881.0
M4291	4	1881.0
M3034	3	1881.0
M4615	4	1881.0
P1984	3	1881.0
F3027	3	1881.0
M3389	3	1881.0
M3674	3	1881.0
P1289	3	1881.0
M3084	3	1882.0
M3316	3	1882.0
M3299	3	1882.0
M4275	4	1882.0
F10431	4	1882.0
M10146	3	1883.0
M3494	3	1883.0
P2253	3	1883.0
M3949	3	1884.0
M3619	3	1884.0
P1936	3	1884.0
M4386	4	1884.0
M4258	4	1885.0
M3065	3	1885.0
P2174	4	1885.0
M4419	4	1885.0
M3175	3	1885.0
M4660	4	1885.0
M4070	4	1885.0
M4441	3	1886.0
M3426	3	1886.0
P1297	3	1886.0
P1396	4	1886.0
M3815	3	1887.0
M4401	4	1887.0
M4116	4	1887.0
M3549	3	1888.0
M3131	3	1888.0
P2723	3	1889.0
M5280	3	1889.0
M3062	3	1890.0
M3515	3	1890.0
P1527	4	1890.0
M3458	3	1891.0
M3749	3	1891.0
M3900	3	1892.0
M4265	4	1892.0
M3332	3	1892.0
M13250	4	1894.0
P1586	3	1894.0
P2840	3	1894.0
M4196	3	1894.0
M4256	4	1894.0
P1528	4	1895.0
F3022	3	1895.0
M3714	3	1895.0
M4245	4	1895.0
M3606	3	1896.0
M4976	4	1897.0
M3118	3	1897.0
M4457	4	1897.0
M3816	3	1898.0
M3085	3	1898.0
P1727	2	1898.0
P2157	3	1898.0
M3981	3	1899.0
M4254	4	1899.0
M4270	4	1899.0
M4704	4	1900.0
M3637	3	1901.0
F10116	3	1901.0
M4066	4	1901.0
M3020	3	1902.0
M4230	4	1902.0
M3053	3	1903.0
M4692	3	1904.0
M12807	3	1904.0
M4461	4	1904.0
M2227	2	1905.0
M3733	3	1905.0
M3239	3	1905.0
M4053	4	1906.0
M2268	2	1906.0
M4849	4	1906.0
M3750	3	1906.0
M4317	4	1907.0
M11655	3	1907.0
M3101	3	1909.0
P1541	3	1909.0
M3152	3	1911.0
M4134	3	1912.0
M3121	3	1913.0
M4208	4	1913.0
M3975	3	1914.0
M3754	3	1914.0
M3871	2	1914.0
M4271	4	1914.0
M4631	4	1915.0
M3723	3	1915.0
M13225	3	1916.0
M3512	3	1916.0
M3449	3	1916.0
M4011	4	1916.0
M3054	3	1916.0
M3081	3	1917.0
M4570	4	1917.0
M7063	4	1917.0
P1440	4	1917.0
M3351	3	1918.0
M3581	3	1918.0
P2900	4	1918.0
M4957	4	1918.0
M3757	3	1918.0
M3543	3	1918.0
M3523	3	1918.0
M4314	4	1919.0
M11221	3	1919.0
P2616	1	1919.0
M4646	4	1919.0
M4412	4	1920.0
M3556	3	1920.0
M3967	3	1920.0
M3609	3	1920.0
M3116	3	1921.0
M3478	3	1921.0
M2049	2	1921.0
M3524	3	1921.0
M3043	3	1922.0
M10005	3	1922.0
M10056	3	1922.0
M4057	4	1923.0
P2166	3	1923.0
M3934	3	1924.0
M3097	3	1924.0
M3823	3	1924.0
M5420	5	1924.0
P2323	2	1924.0
M3861	3	1925.0
M3764	3	1926.0
F3008	3	1926.0
F4039	4	1926.0
P2997	3	1926.0
P1607	4	1926.0
M4204	4	1926.0
M3572	3	1926.0
M11692	3	1927.0
M2086	2	1927.0
M4024	4	1927.0
M4442	4	1927.0
M3557	3	1927.0
M4361	4	1928.0
P1756	3	1928.0
M4376	4	1928.0
M3655	3	1928.0
M4310	4	1928.0
M11232	4	1929.0
M3753	3	1929.0
M12880	3	1929.0
M4762	4	1930.0
M3712	3	1931.0
M3797	3	1931.0
M12855	3	1931.0
M4974	4	1931.0
M3405	3	1932.0
M3276	3	1933.0
M3531	3	1934.0
M4274	4	1934.0
P2957	3	1934.0
M3799	3	1936.0
F12435	4	1937.0
M3792	3	1938.0
M1239	1	1938.0
M13143	3	1939.0
M3140	3	1939.0
F4055	3	1939.0
M3435	3	1939.0
M11262	3	1940.0
M4776	3	1940.0
M4938	4	1941.0
P1891	3	1941.0
M3821	3	1941.0
M10419	3	1942.0
M4075	4	1943.0
P1993	2	1943.0
M3540	3	1944.0
M3538	3	1944.0
M4451	4	1944.0
M3474	3	1944.0
M3157	3	1945.0
M11390	3	1945.0
M4678	3	1945.0
M3679	3	1945.0
M3016	3	1946.0
M3518	3	1946.0
M3907	3	1946.0
M4248	4	1946.0
M3577	3	1946.0
M4048	4	1947.0
P1119	3	1947.0
M3873	3	1947.0
M3887	3	1948.0
M6004	4	1948.0
P2073	3	1948.0
M12508	4	1948.0
M4226	4	1948.0
P1302	4	1949.0
P2775	3	1949.0
M4876	4	1950.0
M4617	4	1950.0
M3962	3	1950.0
M2121	2	1950.0
M4383	4	1951.0
M4765	3	1951.0
M4802	3	1952.0
M4914	4	1952.0
M3930	3	1952.0
M3247	3	1953.0
M3274	3	1953.0
M3476	3	1954.0
M3738	3	1954.0
M4470	4	1954.0
M3367	2	1954.0
M4467	4	1955.0
M3616	3	1955.0
M12019	4	1956.0
P2163	3	1956.0
M4244	4	1957.0
F11300	3	1957.0
M3628	3	1957.0
M3164	3	1958.0
M4350	4	1958.0
M4701	4	1958.0
M3607	3	1959.0
P1011	4	1959.0
M4510	4	1961.0
M3911	3	1963.0
P1576	4	1964.0
M4611	4	1964.0
M3851	3	1964.0
M3847	3	1965.0
M4188	3	1965.0
M4424	4	1966.0
M3919	3	1966.0
M4711	4	1967.0
M4940	4	1967.0
M3072	3	1967.0
M4608	4	1967.0
P1161	3	1968.0
M4352	4	1968.0
M4031	4	1968.0
M4107	4	1969.0
M4104	4	1969.0
M3144	3	1969.0
P2331	2	1970.0
M3835	3	1970.0
M4489	4	1971.0
